customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
1204,62,0,2,Advanced or Professional,95,0,yes,1,0,0,no,no
4005,24,37,1,Graduate,69,0,yes,0.5,0,0,yes,no
5741,55,12,2,Undergraduate,10,80,yes,2.5,0,0,yes,no
2284,34,28,1,Graduate,112,99,yes,3.3,0,1,no,yes
5290,23,0,1,Graduate,33,0,no,0,0,0,yes,no
2486,34,21,4,Undergraduate,143,127,no,0,1,1,yes,yes
1557,48,31,2,Graduate,73,0,yes,2.1,0,0,yes,no
4305,66,17,4,Graduate,88,0,no,0,0,0,no,no
5080,62,20,1,Advanced or Professional,56,0,yes,3.9,1,0,yes,no
2747,24,1,2,Undergraduate,93,0,no,0,0,0,no,no
5086,65,12,1,Undergraduate,62,0,no,0,0,0,yes,no
2044,53,5,4,Advanced or Professional,14,117,yes,1.7,0,0,no,no
1060,46,28,2,Advanced or Professional,55,151,yes,2.4,0,0,yes,no
2995,47,11,2,Graduate,81,184,yes,1,1,0,yes,no
3151,40,34,1,Graduate,74,0,no,0,0,0,no,no
3168,46,18,1,Undergraduate,32,0,no,0,0,0,no,no
4042,27,33,2,Advanced or Professional,154,181,yes,2.6,0,0,yes,yes
410,90,,4,Graduate,289,154,no,0,0,0,no,no
4555,41,9,1,Graduate,102,146,no,0,0,0,no,no
4524,47,9,3,Advanced or Professional,69,161,yes,2.1,0,0,yes,no
2812,58,16,3,Undergraduate,42,91,no,0,0,1,no,no
1066,29,29,1,Advanced or Professional,60,0,no,0,0,0,no,no
2193,26,7,1,Advanced or Professional,83,246,no,0,0,0,no,yes
4833,55,41,3,Advanced or Professional,69,107,yes,2.5,0,0,yes,no
2723,37,19,4,Graduate,69,0,no,0,0,0,yes,no
5831,38,30,4,Graduate,131,0,no,0,0,1,yes,yes
4424,35,24,2,Advanced or Professional,140,93,no,0,0,0,yes,no
4959,29,29,2,Graduate,93,100,no,0,0,1,yes,no
124,51,0,4,Undergraduate,115,193,no,0,0,0,yes,no
4588,61,16,1,Advanced or Professional,138,147,no,0,1,0,yes,no
835,58,12,2,Undergraduate,43,0,no,0,1,0,yes,no
2683,31,5,4,Advanced or Professional,191,219,no,0,0,0,yes,yes
4226,35,24,2,Undergraduate,46,0,no,0,0,0,no,no
307,28,34,3,Graduate,14,70,no,0,1,0,no,no
2593,39,39,3,Graduate,101,275,no,0,0,0,no,yes
4050,38,39,1,Undergraduate,22,0,no,0,0,0,no,no
1787,38,20,3,Advanced or Professional,54,138,no,0,0,0,no,no
5096,62,31,4,Advanced or Professional,26,0,yes,0.5,0,0,no,no
346,,,6,Undergraduate,282,89,no,0,0,0,yes,no
1641,39,,2,Graduate,83,83,no,0,0,0,yes,no
5332,47,,2,Undergraduate,,0,yes,1.5,0,0,yes,no
5996,40,33,3,Undergraduate,59,0,no,0,0,0,yes,no
1577,56,23,1,Graduate,90,177,no,0,1,0,yes,no
3316,35,26,2,Undergraduate,63,0,no,0,0,0,yes,no
5807,41,26,3,Undergraduate,24,0,no,0,0,0,yes,no
131,23,20,2,Undergraduate,105,190,no,0,0,0,no,no
1171,46,21,4,Graduate,82,174,no,0,0,0,no,no
2020,40,22,1,Graduate,140,300,no,0,0,1,yes,yes
2664,40,7,4,Advanced or Professional,109,0,yes,7.6,0,0,yes,no
352,27,0,2,Undergraduate,109,0,no,0,0,0,yes,no
411,62,31,3,Undergraduate,108,0,yes,1.5,0,0,no,no
2743,44,26,1,Undergraduate,78,0,no,0,1,0,no,no
4450,64,22,2,Undergraduate,72,175,no,0,0,0,yes,no
649,53,9,1,Undergraduate,14,0,yes,2.8,0,0,no,no
3160,67,39,1,Advanced or Professional,60,0,yes,0.2,0,0,yes,no
1189,40,16,1,Undergraduate,127,0,no,0,0,0,no,no
3678,44,13,3,Graduate,32,0,no,0,0,0,no,no
994,50,26,1,Undergraduate,26,0,yes,0.7,0,0,no,no
3991,26,13,4,Graduate,58,0,no,0,0,0,no,no
3513,50,15,3,Advanced or Professional,67,0,yes,3.3,0,0,yes,no
2233,33,33,2,Graduate,116,0,yes,0.3,0,0,no,no
5286,34,8,1,Undergraduate,11,159,no,0,0,0,no,no
3131,51,38,1,Graduate,98,0,no,0,0,0,yes,no
2563,58,21,4,Advanced or Professional,139,0,no,0,0,1,yes,yes
5841,24,10,4,Undergraduate,39,70,no,0,0,0,yes,no
2226,,24,,Undergraduate,229,0,no,0,0,0,no,no
3098,29,38,4,Graduate,99,87,yes,4.6,0,0,no,yes
2019,30,12,3,Undergraduate,97,139,no,0,0,0,no,no
4559,24,24,2,Undergraduate,96,131,yes,2,0,0,yes,no
3141,63,9,4,Undergraduate,43,0,no,0,0,1,no,no
2137,59,23,3,Graduate,107,115,yes,2.5,0,1,yes,yes
5984,37,16,3,Undergraduate,118,216,yes,3,0,0,yes,no
1798,62,29,4,Advanced or Professional,104,117,no,0,0,0,yes,no
3920,50,33,2,Undergraduate,57,0,no,0,0,0,no,no
2745,30,33,1,Undergraduate,71,0,yes,0.7,0,0,no,no
4211,58,3,1,Undergraduate,51,0,no,0,0,0,yes,no
4135,51,22,2,Graduate,56,109,yes,1.8,1,0,yes,no
2260,65,41,1,Advanced or Professional,100,0,no,0,0,0,yes,no
3729,40,38,3,Undergraduate,24,0,yes,2.3,0,0,no,no
2209,55,15,2,Graduate,164,85,no,0,0,0,yes,yes
3518,40,38,3,Advanced or Professional,101,0,yes,0.7,0,0,yes,no
5419,36,41,2,Graduate,66,0,no,0,0,0,yes,no
2659,35,39,4,Undergraduate,144,0,no,0,0,0,yes,no
3972,36,2,2,Advanced or Professional,96,163,no,0,0,0,yes,no
2331,62,6,1,Undergraduate,102,0,no,0,0,0,no,no
3495,26,33,3,Advanced or Professional,67,128,no,0,0,0,yes,no
5359,48,11,2,Undergraduate,31,0,no,0,0,0,no,no
3258,,64,7,Graduate,,0,no,0,0,0,yes,no
5837,28,34,3,Graduate,43,185,no,0,0,0,yes,no
404,32,20,4,Graduate,116,0,yes,1.2,0,0,no,no
5897,63,35,2,Advanced or Professional,178,0,yes,1.8,0,0,yes,no
828,42,19,1,Undergraduate,67,208,yes,0.7,1,0,yes,no
1415,63,37,4,Advanced or Professional,98,0,no,0,0,0,no,no
5801,54,7,3,Undergraduate,39,118,no,0,0,0,no,no
2930,25,28,1,Advanced or Professional,92,0,yes,0.7,0,0,no,no
801,60,32,1,Advanced or Professional,55,175,no,0,0,0,no,no
384,35,8,2,Undergraduate,22,0,no,0,0,0,no,no
5338,51,23,4,Graduate,19,81,no,0,0,0,no,no
4738,52,26,4,Undergraduate,110,0,no,0,1,0,no,no
5428,38,20,4,Graduate,96,0,no,0,0,0,yes,no
2035,24,36,4,Undergraduate,32,131,no,0,0,0,yes,no
5875,,,,Advanced or Professional,,0,no,0,1,0,yes,no
638,42,6,1,Undergraduate,64,0,yes,1.2,0,0,no,no
3561,,63,,Undergraduate,,77,yes,0.6,1,0,yes,no
231,32,25,3,Advanced or Professional,42,0,no,0,0,0,yes,no
5746,29,15,3,Advanced or Professional,153,238,no,0,0,0,no,yes
3436,23,0,2,Undergraduate,13,0,yes,0.5,0,0,no,no
302,35,34,2,Advanced or Professional,145,0,no,0,0,0,yes,no
2365,47,6,2,Advanced or Professional,81,0,no,0,0,0,yes,no
950,46,25,1,Advanced or Professional,38,0,yes,3.9,0,0,yes,no
2866,59,23,2,Graduate,218,167,no,0,1,0,yes,no
347,53,15,4,Advanced or Professional,133,0,yes,2.3,0,0,yes,no
4493,55,3,4,Undergraduate,86,114,yes,5.3,0,0,no,no
1207,,28,1,Undergraduate,108,89,no,0,0,0,no,no
4573,46,18,1,Advanced or Professional,60,111,no,0,0,0,no,no
147,27,,,Graduate,269,95,no,0,0,0,no,no
2145,24,3,3,Graduate,77,91,yes,0.2,0,0,yes,no
3410,33,12,2,Undergraduate,190,0,no,0,0,0,no,no
2905,35,26,1,Undergraduate,64,130,no,0,0,0,yes,no
2230,28,30,2,Undergraduate,20,152,yes,1.8,0,0,no,no
2217,45,17,3,Advanced or Professional,169,0,no,0,0,0,no,yes
5901,42,11,2,Undergraduate,159,0,no,0,0,0,yes,no
629,25,24,2,Undergraduate,128,0,no,0,0,0,no,no
3229,47,9,1,Advanced or Professional,185,98,no,0,0,0,no,yes
4514,60,23,1,Advanced or Professional,33,77,no,0,0,0,yes,no
4403,49,11,2,Graduate,110,175,no,0,0,0,yes,no
2509,29,32,2,Advanced or Professional,77,0,yes,0.1,0,0,no,no
3538,65,15,3,Undergraduate,16,200,yes,0.4,1,0,no,no
1150,30,29,3,Undergraduate,23,0,yes,3.9,0,0,no,no
2170,49,36,3,Undergraduate,109,155,no,0,0,0,yes,no
2176,33,33,1,Advanced or Professional,12,0,yes,0.2,0,0,yes,no
4559,60,24,4,Undergraduate,117,0,no,0,0,1,no,no
5518,26,14,4,Undergraduate,165,0,no,0,0,1,no,yes
1300,59,23,2,Graduate,84,0,yes,0.6,0,0,yes,no
1055,60,16,2,Graduate,156,276,yes,0.8,0,1,yes,yes
4493,,20,,Undergraduate,,0,yes,5.5,0,0,yes,no
399,35,23,4,Undergraduate,104,140,yes,3.2,0,0,no,no
2920,34,6,3,Undergraduate,78,0,yes,0.1,0,0,yes,no
1664,50,1,2,Graduate,195,410,yes,3.8,0,0,no,yes
5387,55,1,2,Advanced or Professional,46,0,yes,0.1,1,0,no,no
1374,46,3,1,Graduate,47,0,yes,0.1,1,1,yes,no
3540,65,29,1,Advanced or Professional,68,169,yes,0.9,0,0,yes,no
1702,33,12,2,Graduate,90,211,no,0,0,0,yes,no
1658,67,3,2,Undergraduate,30,91,yes,1.7,0,0,no,no
4541,30,5,2,Advanced or Professional,52,164,no,0,0,0,no,no
4701,59,28,3,Undergraduate,40,0,no,0,0,0,no,no
482,47,17,2,Advanced or Professional,101,106,yes,0.4,1,0,yes,no
798,54,63,3,Advanced or Professional,,0,no,0,0,0,no,no
2795,53,6,2,Advanced or Professional,94,0,yes,8,0,0,yes,yes
4341,57,5,2,Advanced or Professional,35,0,no,0,0,0,yes,no
1411,,,,Advanced or Professional,,100,no,0,0,0,yes,no
1336,34,37,4,Graduate,102,131,no,0,1,1,no,no
5127,44,40,4,Graduate,181,232,yes,3.2,0,0,yes,yes
1021,48,35,4,Undergraduate,109,221,no,0,0,0,yes,no
1466,35,2,1,Graduate,90,119,no,0,1,0,no,no
3930,52,42,3,Advanced or Professional,182,102,no,0,0,0,no,no
2943,36,11,2,Undergraduate,96,188,no,0,0,0,no,no
586,89,,,Advanced or Professional,235,0,yes,1.8,0,0,yes,no
3981,44,14,4,Graduate,89,0,no,0,1,0,yes,no
929,37,1,1,Advanced or Professional,170,77,no,0,1,1,yes,yes
1033,43,9,1,Advanced or Professional,128,137,yes,2,0,1,yes,no
3243,53,4,1,Graduate,41,0,no,0,0,0,yes,no
1203,65,41,3,Advanced or Professional,87,0,no,0,0,0,yes,no
5782,66,15,4,Undergraduate,137,0,no,0,0,0,yes,no
2226,37,22,3,Undergraduate,89,137,no,0,0,0,yes,no
1074,34,13,2,Undergraduate,205,104,yes,1,0,0,yes,no
3398,31,2,3,Undergraduate,34,0,no,0,0,0,no,no
5606,34,14,1,Undergraduate,70,0,yes,1.4,1,0,yes,no
443,37,12,1,Advanced or Professional,44,0,no,0,1,0,yes,no
3003,43,40,3,Undergraduate,98,0,no,0,0,0,no,no
2901,34,29,1,Undergraduate,61,0,yes,0.1,0,0,no,no
5692,67,2,2,Undergraduate,126,0,no,0,0,0,no,no
124,37,40,2,Undergraduate,25,0,yes,0.7,0,0,no,no
5989,37,37,2,Advanced or Professional,48,169,yes,2.7,0,0,yes,no
3929,,,4,Graduate,,0,no,0,0,0,yes,no
4038,27,19,3,Advanced or Professional,130,130,yes,5.1,0,0,yes,yes
5624,47,1,2,Graduate,37,77,no,0,0,0,yes,no
1393,29,30,2,Undergraduate,56,0,no,0,0,0,yes,no
1884,,63,1,Undergraduate,,0,no,0,0,0,yes,no
3462,36,30,2,Advanced or Professional,167,209,yes,3.5,0,0,yes,yes
522,48,31,1,Undergraduate,109,0,no,0,0,0,no,no
2131,53,28,4,Graduate,42,0,yes,2.5,0,0,yes,no
5742,45,10,1,Advanced or Professional,159,103,no,0,0,0,yes,no
591,62,5,2,Advanced or Professional,71,0,no,0,0,0,yes,no
3842,56,15,4,Graduate,84,0,no,0,0,0,yes,no
1455,,,,Advanced or Professional,98,0,no,0,0,0,yes,no
965,44,14,4,Undergraduate,81,110,no,0,0,0,yes,no
524,64,28,2,Undergraduate,37,0,no,0,0,0,yes,no
1188,33,1,3,Undergraduate,45,0,no,0,0,0,yes,no
2144,66,26,1,Advanced or Professional,54,194,yes,3.1,0,0,yes,no
2578,45,11,3,Graduate,139,0,no,0,0,0,no,yes
3843,31,12,2,Graduate,170,203,no,0,0,1,yes,yes
3526,52,7,2,Undergraduate,51,161,no,0,0,0,no,no
3721,26,18,2,Undergraduate,103,0,no,0,0,0,no,no
4574,32,38,3,Graduate,65,0,no,0,0,0,yes,no
5185,30,21,2,Advanced or Professional,144,0,yes,3.6,0,0,yes,yes
152,59,6,2,Advanced or Professional,137,163,no,0,0,1,yes,yes
4796,43,33,2,Undergraduate,85,0,no,0,0,0,no,no
1538,42,20,4,Advanced or Professional,79,0,no,0,0,0,no,no
1571,25,36,1,Undergraduate,82,240,yes,1.7,0,0,yes,no
5665,37,37,2,Advanced or Professional,58,0,no,0,0,0,yes,no
5060,58,13,4,Undergraduate,79,0,no,0,0,0,yes,no
2254,90,24,7,Undergraduate,,88,no,0,0,0,yes,no
2765,48,40,2,Undergraduate,133,119,yes,2.9,0,0,yes,yes
5940,31,30,2,Advanced or Professional,179,0,yes,3.3,1,1,no,yes
4666,63,29,2,Advanced or Professional,112,0,yes,0.8,0,0,yes,no
3796,36,31,1,Undergraduate,44,0,no,0,0,0,yes,no
4056,29,41,3,Undergraduate,53,162,yes,0.7,0,0,yes,no
1079,,,,Graduate,123,0,yes,2.1,0,0,no,no
1179,28,15,2,Graduate,116,117,yes,3.9,0,0,yes,yes
5407,46,0,2,Advanced or Professional,115,187,no,0,0,0,no,yes
5350,26,0,2,Undergraduate,85,0,no,0,0,0,no,no
5440,55,37,4,Graduate,144,301,no,0,0,0,no,no
3162,,,2,Undergraduate,,0,no,0,0,0,yes,no
5513,28,36,2,Advanced or Professional,156,0,no,0,1,0,yes,yes
1982,,30,,Graduate,,0,no,0,0,0,no,no
5445,60,9,4,Graduate,104,169,no,0,0,0,yes,no
3034,31,11,3,Graduate,155,109,no,0,0,1,no,yes
5776,60,23,1,Graduate,69,0,yes,1.8,0,0,yes,no
649,34,27,1,Undergraduate,131,175,no,0,0,0,no,no
683,56,13,2,Graduate,73,138,no,0,0,0,yes,no
3239,38,15,2,Undergraduate,27,0,yes,1.5,0,0,no,no
2601,29,8,1,Graduate,39,95,no,0,0,0,yes,no
5719,51,25,2,Undergraduate,8,0,no,0,0,0,yes,no
1730,38,18,1,Advanced or Professional,76,0,yes,0.9,0,0,no,no
5033,45,28,1,Graduate,77,141,no,0,1,0,yes,no
4076,47,39,4,Undergraduate,32,0,no,0,0,0,yes,no
2145,31,5,4,Advanced or Professional,115,0,no,0,0,0,no,no
3286,54,19,3,Advanced or Professional,116,161,no,0,1,0,yes,yes
3282,52,18,4,Undergraduate,23,136,no,0,1,0,no,no
1026,31,25,2,Advanced or Professional,159,95,yes,0,0,0,yes,yes
3573,51,5,1,Undergraduate,80,0,yes,3.2,1,1,yes,no
4225,52,5,1,Undergraduate,118,0,no,0,1,0,yes,no
3777,44,17,3,Graduate,143,0,no,0,0,0,yes,yes
2652,32,40,4,Advanced or Professional,35,245,no,0,0,0,yes,no
3444,26,14,2,Undergraduate,28,0,yes,4.4,0,0,yes,no
3179,48,13,1,Graduate,76,102,yes,0.1,0,0,yes,no
4551,53,12,2,Undergraduate,71,151,yes,0.2,0,0,yes,no
4860,49,28,4,Graduate,36,137,yes,0.8,0,0,yes,no
5428,53,12,2,Advanced or Professional,113,82,no,0,1,0,yes,no
4618,30,38,2,Advanced or Professional,131,0,no,0,0,0,yes,no
3381,35,42,1,Graduate,59,104,no,0,0,0,no,no
3837,42,,3,Advanced or Professional,53,0,no,0,0,0,yes,no
561,50,40,4,Graduate,87,0,no,0,1,0,yes,no
4430,25,27,2,Graduate,118,71,no,0,0,0,no,no
2600,60,24,4,Undergraduate,84,0,yes,2,0,0,yes,no
5633,46,1,2,Advanced or Professional,42,0,no,0,0,1,yes,no
1058,64,14,2,Undergraduate,107,0,no,0,0,0,no,no
381,67,16,2,Undergraduate,34,0,no,0,0,0,no,no
2623,49,27,3,Advanced or Professional,87,131,no,0,0,0,yes,no
4373,66,35,3,Undergraduate,42,132,yes,1.6,0,0,no,no
1313,43,14,2,Graduate,83,99,no,0,0,0,yes,no
5286,,,7,Undergraduate,72,0,yes,3.6,0,0,yes,no
5579,24,26,3,Advanced or Professional,49,0,yes,0.6,0,0,no,no
2201,,,2,Undergraduate,50,0,no,0,0,0,yes,no
5048,35,24,1,Undergraduate,68,160,yes,0.9,0,0,yes,no
517,36,31,4,Undergraduate,98,0,no,0,1,0,no,no
4751,36,34,4,Graduate,166,73,no,0,0,0,yes,yes
3268,59,24,2,Advanced or Professional,44,0,no,0,0,0,no,no
5153,52,42,4,Graduate,41,0,no,0,0,0,no,no
1578,54,6,2,Undergraduate,90,179,no,0,0,0,yes,no
5064,47,10,1,Advanced or Professional,41,0,no,0,0,0,no,no
770,37,24,4,Graduate,116,0,no,0,1,1,yes,yes
4187,35,0,4,Advanced or Professional,34,0,yes,1.4,0,0,yes,no
8,60,12,3,Graduate,121,125,yes,2.1,1,0,yes,yes
2973,58,18,3,Advanced or Professional,46,0,no,0,0,0,no,no
5189,33,30,2,Undergraduate,72,85,no,0,0,0,no,no
5424,,,,Graduate,78,203,no,0,0,1,yes,no
3905,37,11,2,Undergraduate,103,0,no,0,0,0,yes,no
749,57,37,4,Advanced or Professional,101,0,no,0,0,0,yes,no
570,62,8,4,Advanced or Professional,101,0,yes,1.2,0,0,yes,yes
5474,26,3,3,Undergraduate,67,73,yes,0.9,0,1,yes,no
4034,40,25,2,Undergraduate,88,0,no,0,0,0,no,no
4541,,,,Undergraduate,,0,no,0,0,0,no,no
2376,46,42,4,Undergraduate,81,0,no,0,0,0,yes,no
5849,36,10,4,Undergraduate,94,85,no,0,0,0,yes,no
115,39,9,1,Undergraduate,81,0,no,0,0,0,yes,no
1819,55,6,1,Graduate,116,167,no,0,0,1,yes,yes
3215,25,7,1,Undergraduate,65,88,no,0,0,0,no,no
932,47,,,Undergraduate,,0,no,0,0,0,no,no
5031,60,7,3,Graduate,43,0,no,0,0,0,yes,no
961,63,11,1,Undergraduate,19,0,no,0,0,0,no,no
4732,,,,Undergraduate,,0,yes,0.6,0,0,no,no
5007,31,1,2,Advanced or Professional,56,270,no,0,0,0,yes,no
2720,,40,,Graduate,42,0,no,0,0,0,yes,no
3209,24,38,3,Undergraduate,107,277,no,0,0,0,no,no
4829,44,13,2,Undergraduate,20,77,no,0,0,1,yes,no
3252,23,18,4,Advanced or Professional,76,0,no,0,0,0,yes,no
1153,34,,,Advanced or Professional,,85,no,0,1,0,no,no
3647,58,34,2,Advanced or Professional,21,0,no,0,0,0,yes,no
1585,34,26,3,Advanced or Professional,75,103,no,0,0,0,yes,no
37,52,38,2,Advanced or Professional,68,0,yes,3.7,0,0,no,no
2831,36,14,1,Undergraduate,81,0,yes,1.2,0,0,no,no
5242,35,27,3,Graduate,17,0,no,0,1,0,no,no
3511,39,9,4,Graduate,141,0,no,0,0,0,yes,no
5815,64,3,3,Advanced or Professional,163,0,no,0,0,1,no,yes
4555,60,37,3,Undergraduate,103,0,yes,0.2,0,0,yes,no
2343,64,40,1,Graduate,118,0,yes,1.2,0,0,yes,no
939,38,6,3,Advanced or Professional,129,71,no,0,0,0,yes,no
1053,,64,,Undergraduate,239,0,no,0,0,0,yes,no
20,46,16,4,Graduate,87,183,yes,3.1,0,0,no,no
768,45,33,2,Undergraduate,97,97,yes,0.3,0,0,no,no
4163,56,13,3,Graduate,37,0,yes,2.8,0,0,yes,no
1147,31,22,1,Undergraduate,27,0,yes,0.5,0,0,yes,no
4534,32,22,2,Advanced or Professional,90,116,no,0,1,0,yes,no
3818,32,24,2,Advanced or Professional,86,111,no,0,0,0,yes,no
1978,25,23,1,Undergraduate,102,84,no,0,0,0,yes,no
3857,26,,2,Undergraduate,,0,no,0,0,0,no,no
4715,27,33,1,Advanced or Professional,84,0,no,0,0,0,yes,no
3430,59,14,4,Undergraduate,14,166,yes,4.8,0,0,no,no
3269,53,21,4,Undergraduate,122,75,no,0,0,0,yes,no
4566,64,7,4,Undergraduate,41,100,yes,0.6,0,0,yes,no
803,28,40,1,Advanced or Professional,56,70,no,0,0,0,yes,no
3140,28,42,2,Advanced or Professional,85,0,yes,1.8,0,1,yes,no
3017,53,12,1,Undergraduate,72,0,yes,4.5,0,0,no,no
4224,49,15,1,Undergraduate,30,79,no,0,0,0,no,no
2366,64,11,2,Undergraduate,121,163,no,0,0,1,yes,yes
1731,54,1,4,Undergraduate,75,121,yes,0.9,0,0,yes,no
5277,44,35,2,Advanced or Professional,46,74,no,0,0,0,yes,no
1707,40,37,1,Graduate,117,149,no,0,0,0,yes,no
2334,51,7,4,Undergraduate,64,0,no,0,0,0,no,no
528,52,9,2,Undergraduate,116,0,no,0,1,1,yes,yes
1129,51,22,2,Graduate,17,0,no,0,0,0,no,no
374,63,26,1,Undergraduate,100,84,no,0,0,0,no,no
538,64,11,3,Undergraduate,94,0,yes,0.3,0,0,yes,no
4293,36,40,2,Graduate,157,91,no,0,0,0,yes,no
786,56,31,4,Undergraduate,23,0,no,0,0,0,yes,no
850,55,15,4,Graduate,56,149,no,0,0,0,yes,no
2956,27,26,2,Undergraduate,107,79,yes,2.8,1,0,no,no
5150,35,28,4,Advanced or Professional,40,0,no,0,0,0,yes,no
4771,61,29,2,Graduate,43,90,no,0,0,0,no,no
1321,52,36,3,Advanced or Professional,42,0,no,0,0,0,no,no
3260,49,30,2,Undergraduate,149,0,yes,3.5,1,1,yes,yes
2079,55,25,,Undergraduate,,157,no,0,0,0,yes,no
3979,47,19,2,Graduate,85,0,yes,4.4,0,0,no,no
4746,34,30,2,Undergraduate,114,143,yes,2.2,0,0,no,no
4327,57,12,3,Undergraduate,56,89,no,0,0,0,no,no
1141,54,35,3,Undergraduate,127,82,no,0,1,0,no,no
3571,33,3,1,Undergraduate,118,92,no,0,0,0,no,no
5357,29,41,4,Undergraduate,92,114,yes,1.4,0,0,yes,no
2439,62,36,1,Graduate,53,70,no,0,0,0,yes,no
2038,64,22,1,Advanced or Professional,57,109,yes,0.3,0,0,yes,no
1743,25,20,2,Graduate,18,192,no,0,0,0,yes,no
2932,32,4,1,Graduate,57,0,yes,2.6,0,0,yes,no
1617,29,15,1,Undergraduate,59,163,no,0,0,0,yes,no
1183,45,5,1,Advanced or Professional,75,0,yes,2.7,0,0,yes,no
2817,,,,Graduate,,114,no,0,0,0,yes,no
3712,63,29,1,Undergraduate,85,0,no,0,0,0,yes,no
910,47,21,1,Graduate,80,74,no,0,0,0,yes,no
1705,,,7,Graduate,219,0,yes,6.4,0,0,yes,no
3703,55,42,2,Graduate,80,0,no,0,0,0,no,no
1276,45,39,1,Undergraduate,90,180,no,0,0,0,no,no
5948,43,31,1,Advanced or Professional,123,102,no,0,1,0,yes,no
3521,35,17,2,Undergraduate,52,0,yes,1.7,0,0,no,no
1581,23,29,2,Graduate,26,0,no,0,0,0,no,no
2902,32,32,2,Graduate,14,74,no,0,0,0,no,no
4509,41,0,3,Advanced or Professional,121,0,no,0,0,0,no,no
4995,47,19,2,Undergraduate,105,121,no,0,0,0,yes,no
1627,33,15,2,Undergraduate,35,88,no,0,0,0,no,no
1510,36,18,2,Graduate,29,201,no,0,0,0,no,no
2548,45,10,1,Advanced or Professional,94,0,no,0,0,0,yes,no
3533,67,5,1,Graduate,67,0,no,0,1,0,yes,no
109,53,28,3,Undergraduate,78,89,yes,2.5,0,0,no,no
888,58,17,1,Graduate,116,0,no,0,0,0,no,no
5423,34,5,3,Undergraduate,55,106,no,0,0,0,no,no
1875,27,13,1,Undergraduate,24,0,no,0,0,1,no,no
3613,32,15,3,Advanced or Professional,101,0,no,0,0,0,no,no
1253,61,29,1,Graduate,93,223,yes,2.3,0,0,yes,no
5833,52,6,2,Undergraduate,54,0,no,0,0,0,no,no
5693,37,4,4,Graduate,87,128,no,0,0,0,no,no
4273,29,38,3,Advanced or Professional,112,0,no,0,0,0,no,yes
4798,54,29,3,Advanced or Professional,107,0,no,0,0,0,yes,no
1382,54,41,3,Undergraduate,116,112,no,0,0,0,no,no
2874,28,20,1,Undergraduate,94,0,no,0,0,0,no,no
5652,36,9,1,Undergraduate,25,80,no,0,0,0,yes,no
4191,62,19,4,Undergraduate,82,89,no,0,0,0,yes,no
1225,61,20,2,Undergraduate,55,133,no,0,0,0,no,no
2142,63,16,1,Advanced or Professional,30,0,no,0,0,0,yes,no
464,23,34,2,Undergraduate,101,235,no,0,0,0,no,no
4710,45,33,3,Graduate,125,0,no,0,0,0,yes,no
5606,61,22,3,Graduate,44,141,no,0,1,0,yes,no
2604,41,21,2,Advanced or Professional,169,0,no,0,0,0,no,no
4534,45,28,2,Undergraduate,96,89,yes,1.7,1,0,yes,no
271,57,0,3,Undergraduate,66,0,no,0,1,0,yes,no
2705,31,13,1,Graduate,78,0,no,0,0,0,yes,no
396,25,32,3,Undergraduate,59,159,yes,4.7,0,0,no,no
3189,61,24,2,Undergraduate,107,97,no,0,0,0,yes,no
117,48,12,2,Advanced or Professional,94,0,no,0,0,0,yes,no
5873,36,2,3,Graduate,74,0,yes,0.4,0,0,yes,no
4846,43,18,1,Advanced or Professional,176,86,no,0,0,0,yes,no
1871,33,25,1,Advanced or Professional,154,116,no,0,0,1,no,yes
5335,62,21,3,Advanced or Professional,112,138,no,0,0,0,no,no
4981,,,,Undergraduate,,0,no,0,0,0,yes,no
12,25,14,2,Undergraduate,61,0,yes,3.4,1,0,no,no
2564,24,38,3,Undergraduate,21,0,no,0,0,0,yes,no
990,,64,,Advanced or Professional,,0,yes,6.9,0,0,yes,no
4092,42,30,2,Graduate,73,101,no,0,0,0,no,no
5174,65,32,2,Advanced or Professional,94,0,yes,0,0,0,no,no
803,67,5,3,Undergraduate,33,126,no,0,1,0,yes,no
4146,51,25,4,Undergraduate,50,0,no,0,0,0,yes,no
3478,28,35,4,Undergraduate,133,0,yes,5.8,0,0,yes,yes
3336,33,31,1,Graduate,60,0,no,0,0,0,yes,no
2249,43,39,4,Advanced or Professional,101,94,yes,0.7,0,0,no,no
4357,56,20,1,Advanced or Professional,153,0,yes,4.7,0,0,yes,yes
4254,91,,,Graduate,,0,no,0,0,0,no,no
1572,50,0,4,Undergraduate,109,0,no,0,0,0,no,no
809,28,19,1,Advanced or Professional,105,0,no,0,0,0,yes,no
5145,63,26,3,Advanced or Professional,41,0,no,0,0,0,no,no
1773,42,7,2,Undergraduate,64,0,no,0,0,0,no,no
1881,64,5,4,Undergraduate,29,0,no,0,1,0,yes,no
2073,34,41,1,Undergraduate,80,0,no,0,0,0,yes,no
3529,41,24,3,Undergraduate,196,0,yes,0.3,0,0,yes,no
2075,64,19,4,Advanced or Professional,91,203,yes,0.8,0,0,yes,no
2282,58,22,2,Graduate,42,0,yes,2,0,0,yes,no
1941,28,3,3,Advanced or Professional,177,429,yes,5.9,0,0,yes,yes
3609,46,15,1,Graduate,168,0,no,0,0,0,yes,yes
446,,,6,Advanced or Professional,,0,no,0,0,0,no,no
